original_RDA_identifier,equivalent_BF_identifier
a806ceaa-4ec4-46c2-99c8-3f11c8cfa3dd,20c506d7-c0d0-4ba6-bf60-76e853b80d4e
a81c1113-d17b-46a0-85cc-7704dd582aa1,39b7d0fb-7402-4175-9a6b-9138cba17e14
a8592848-3759-4c1e-b37e-e56409254a3d,95e22c99-93fa-47b8-9a58-af4b6fc3ba0b
aa5ff87e-c73a-438e-9f24-de999ba306d0,a7d5ec0f-1051-44fc-b7f3-ad4e9dc9560a
aa768b65-ed37-46f6-bc5d-7608c71abe66,cdc2bdca-762d-40b1-ad97-adb0bcf018f2
ad5a3368-f3e1-4872-8bb0-460ba65d30d2,be739ec1-09ee-453d-93dd-6f0c353722c9
ada53d46-b884-45c9-b953-c17fa183ab4b,20aeb16f-1f4c-4cab-8759-6d9f7b1fb7b3
adb96585-afda-4635-9862-398cca1d633a,bb3ce18c-796c-4761-a0f5-15eeec9028bf
ae624b51-efc9-4011-9947-82f25fb9769a,0d8e8bd1-e11c-4ea8-aaa5-17d6f28d8b82
b0127a34-291c-49de-b017-0d69c66716b2,6453f838-b765-4788-bccc-45ac985f6e5d
b53e89ed-452c-463b-8331-fbbc0e360ed8,64e8c5f3-f43b-4f08-98fa-4ef391a42283
b725a4e4-1384-4158-aa80-01e0eba35c44,b8e147ae-9d63-4b50-b8d3-cd483a02f5c7
b7d6a2f8-e217-4b85-a12f-ecbe75b409dd,a7a969ad-e049-4a64-bf99-16b8ba815ab6
b7ef5c30-4e4c-459c-8361-2c371359894f,d1894901-41e8-4ed0-b6e5-fea6656adaf4
b868229b-4177-461a-b731-f36b95a73142,e65053f0-ed7a-4350-beef-e5cbcff92a15
b8a70189-1a6b-4efd-99f1-0674a65052ee,f3402d96-a3cb-489b-bcb4-ada7259c5bb5
ba22d3e6-96c1-4538-ad95-ed3f3e3d8fdc,1891dd86-68e4-449e-a66e-51b17fa2c85d
bd6c8ad6-677e-4557-8877-cb387e7cbf8a,8b407348-88a9-49b8-8506-76c5a93f6189
bd9d343d-229d-49b9-9eb1-34367dcbfada,6475f290-88d7-4aa0-95ce-d43146853834
beda6563-6c55-4732-b383-713deafcfc73,79ef1789-419b-4360-9788-922ad411e908
c2ca5abb-e85c-44ba-8403-0a53246fe27b,85ec85af-6454-4240-8141-18e8bf80cb09
c37c7bef-54c3-445e-89b3-3fef71f350eb,65a0fd03-0799-453f-9ce5-8193bf3e2c1a
c5ed4800-ab25-4fe6-804a-7bc84f67e719,0970857b-eb4e-47ae-a1a9-d5408282abfc
c6edd386-5262-4bac-b6db-e1641879ed06,ee5a59cc-fb5f-4692-8649-f6e68fc0ce23
c83130f0-b914-4db0-979c-67db73330f0c,b1d07445-d9cf-4d0f-af3e-118c7b1a5ffe
d02e409c-bd11-4769-a3b8-b4f2242d4f82,22235785-7bd2-467a-82f5-d9a1ef22f1c1
d0d9f78e-05f1-4594-bdcb-b396ce68f618,d06ba649-37dc-4661-a25c-9ad08df0f690
d72465eb-d1dc-4ee4-a30d-062c033bfbe3,4b358d90-dff9-42ea-b084-b8a6ca575d39
da71d823-03f2-4122-8d5d-3e38df134370,674b6244-bd0a-4bba-b503-45b9e1698156
daf92166-946e-406c-87c9-8466add886b9,038b4b7d-ff0f-4fa8-983f-5af8250a89a4
dc28450a-35ec-4474-9793-689a582100a0,505ff853-c72d-41d7-b2d6-a05d2f9fcee0
dd6d4c68-3985-41a1-a866-022326d8d063,6acb99db-a9b5-4985-93e2-9a48d3281d37
ded38c40-6e3e-4069-9849-2c29e769e8cf,1589217d-1f9f-450a-bd7b-c3822b1714f7
dfd296d8-6760-4d16-809c-cc40b425d06b,bba622fa-7dce-4313-946e-4eb3c072a1a4
dff80804-5b2a-4d65-bbc9-7ebb0c01fd13,43e92817-25b0-4533-9fd9-bf3d13dd826c
e01ddea9-54f1-4835-a049-f70e64c888fc,6e54e02d-dc83-4a38-a4bd-5a9cac0b88e8
e357057e-1dea-4835-a404-518c1d4b7305,5d8ac0b2-7524-428e-8a3d-0d7264c03586
e4ae0441-d2af-43e0-92c1-8a986d646162,135cdf9d-2f0a-47bf-b4e1-1bead0518ace
e5791eca-d02a-4237-911b-ad8e837f55be,6f0e66b3-791f-4eed-b5ac-270167dfc2b4
e66461ad-b82a-4d13-adca-4ee58e3cd231,c62e7da6-5baa-4cb2-bce0-280f86900253
eb572713-b9fc-4090-bf89-c8493678f694,0c94de9e-43e7-4a4f-ab43-0f222557b98c
ebd029ad-b852-4fa2-bba6-abcffeff8e4c,c24f1b92-4477-45b6-b928-34b2edcb72ac
f015312e-8959-4f63-abc9-6f207aede0f1,55370dda-7a36-44e8-8c67-822b30570f62
f04b52bf-fb1d-4189-a75f-7f5ed86bf543,cca90f91-88cf-4576-8725-2fe284ebc3df
f0658123-0bae-4399-8fd7-c2404bcdc005,96572ec5-7fe5-463b-9d6b-241f3a051369
f3b38747-4060-445b-9b2c-52408cc16124,df7b5ecb-c7b3-4437-9281-da0e4b8971a7
f71fc6f3-f28c-4d10-a7b1-74379732d815,c45d6702-bd56-42bb-b86c-990c176f88dd
f74fb1b0-b7f7-448f-ba77-61dd753f43b7,a677de99-dd09-4cc6-b30a-3b331e4e5f7c
f95dad1f-f7f3-430e-b817-8fa9f9db8faa,3e1da017-1900-4cda-b975-384d037e5490
face7c36-b484-4966-93ef-b7e99a783e28,72d4cf3f-cd17-47bf-8088-c9bbf3ad69a5
fb913d0c-e046-454d-ba60-8e4e1bd5fe90,03b91f56-b664-4506-bec5-4307c10eda08
fbd8619d-f725-4991-8c72-8e47101489d8,8496a6e7-d144-4525-9d1b-e48717696b4d
fe9935a9-172e-4f4d-bafa-c7cc79894c71,1e63d01b-1adc-4772-9289-3e63cb333c64
02c8be46-235a-4bbc-b18d-85065829236d,b6f63d4b-b555-4616-8cdc-074bc7e6f2b7
02fc5cda-9c05-4cf1-b634-382f76522b57,3b0129c7-f5a3-4bf3-9471-50104aa7c742
0409bd3c-3127-479c-b698-43d31c06546c,cac41b23-b397-46c1-8182-754594732c5b
055719b8-ddee-48b8-aad0-3553d0752168,1b283a6b-f69c-40a3-9ba2-2b561aca5a0d
0a8385c4-35ad-4640-a702-0e285625eefb,ad414f9c-4bc4-4e8d-b4c8-1505b394fa00
0a873285-d181-4eb9-b2f0-17fadb2e583a,ff4708cc-6fba-4ac2-96c2-b9f5be79ca87
0e468b37-033d-4ebe-85cf-5cdad4da9abd,6a14558b-ee6a-4c6f-bb35-dcad64a20342
0fdb4413-f1ca-4f14-b60b-06156c4e0c8d,7b58e94b-937c-4513-9826-11d3a77a4a76
121557a5-5cf7-40a0-9b02-8779f201df38,f5797ef4-de49-4858-98ce-987fa686af1a
1225f60f-601a-4828-b0a2-5d406e9343c2,6e7f684e-1bdf-4578-8ed6-6d297d3926ad
17d1cc4b-9d87-4ee0-9568-36a23dee7385,c0a18e8a-5a81-4bfb-9646-edc59b60f615
17d556c7-3b45-4903-ac30-d74ddc57718a,4408d32e-2895-4a3a-9433-c1c1eba5a622
19e8abd4-f1e4-47b6-afa0-7da404615a17,33dc307c-63ad-41cd-b67c-ce11180ebc4b
1b238b17-3bd6-4820-825e-a5fcf0802470,aa7dceba-f912-460a-97af-fd46df3e71c6
1b711e5c-66ac-4298-ae7e-0f8ac6016dec,fde73774-77c5-4aad-a6a2-7da4643a0ab8
1cdb84c1-a494-42c7-8fc6-abf6aa8b9769,64095fa5-1cab-4122-99ee-f89378457f7d
203252f2-2591-43d7-91f4-f6f60535576c,87c6e54e-a9f1-46b9-8e8d-00f76a2ac2e0
20b48468-c869-4c37-b4f6-dbd46e6d8450,07e33174-cc8c-4b5a-8923-3a796b6ab957
22909bd1-6249-400e-9b5a-3a46895698a2,123789e4-2092-430a-a489-1553d9f7a971
22ea168e-2587-4838-838c-bc2f8ce53103,e188056e-1864-47a3-a09a-99e9804f238e
23b57fbe-1da9-4703-b6f7-fb30bb8af376,1a20d00d-85f7-4ee0-bbc5-b848bb889a44
2591250d-3dde-4f8b-b0da-0d0ead2d45e6,e8b50285-a74e-493e-93a6-a5599c804a60
270f4eb6-8148-4bbd-9910-09475340cffb,575db88b-5824-4494-98ba-d1bd9f0a1b16
27a9720d-4d6b-4656-bf50-2ed39776d38a,e0e4394f-1e96-4a91-8e5f-fa6d016170b8
287c0864-7afa-4f15-b811-7fe191e9f8a9,5309b138-f752-4ce6-838a-2df73fb98783
297230ee-19ed-4ed6-934c-eabe32d07911,8cf8b9da-f00a-4edc-aa99-5b726625ed06
2d2cdef9-c690-4537-b2a4-f0da15e57d77,c5a647e9-74ed-4606-aa60-d611bd233a84
2db1659f-9aa2-4315-b4aa-b00a69c4f3f2,1900fd9e-dc55-40c5-b56c-ba840f6a3530
2f419e71-0aef-4924-b284-91a61bc4e953,0c93886a-3195-4b17-bab9-7190c7928e75
32ed7aac-229c-4b07-b568-f1e8e6f9ee37,ef168cc5-2cec-460f-89b4-3fd6fc804c61
34884ecf-896b-4817-8dc9-1c4a1ca98c38,e8f25bfb-99bf-43bb-b964-78fa58cac492
35cb8e9d-d251-4c91-bb76-5a4924dc597a,8649452e-bf42-4e52-ac75-32d242de7d2e
3707b060-c28f-4361-88a0-f2854890bd85,3499a872-4f54-4aad-a9ba-04602ccf0393
3b3a6019-a83b-434d-926f-135078efde5e,8152e684-50ba-41a4-b71b-914c639abc96
3bf67b0a-e76b-4f36-afbe-89933acb89bd,921f0925-1622-4d00-8939-4b51acb04b12
3cbf69c3-822e-47e8-bf7f-6f3429cd6abe,ea270ebb-8ed4-45b3-9b70-cefb673bcd03
3d6fbc01-b25c-4145-8293-5c4bc68f9ffc,e00c53e1-6ec9-4a17-8628-50bbe993c5f7
4068c481-1b0f-4d3d-8c59-cfa4c8dfa124,fa36913a-a45d-4fbe-a399-434e4a8e462e
4076d7bd-e965-461e-b213-483f0a14ea6c,44afc964-ccd4-4be1-86f0-68a030f32f66
4090de90-1df9-4e92-bfc5-8d22c2f8eaee,557776fa-f802-4bee-b974-0e2a2fe11cb7
41b29c94-25c8-4566-9287-34c3d5fc1809,62539ca2-f65d-4878-87c4-9be35708a2ce
42bcdb3c-5c36-4970-9cc0-851d5bef0baa,8df70963-e07d-42b4-9095-ff0b9c45559d
454c764e-7531-4d0e-9b40-568860445626,1ccfec6b-8a7d-4f08-9d65-9553831aa0eb
45df3fee-8071-4e32-8de7-b2dbf0a492f9,c5478300-2f32-4c73-85df-2c3b83fa5ef1
46865484-c1d1-42ca-9f42-c73a4c546ad9,01e59873-88b6-4b53-bd67-22406d4dcc36
46ee55f3-68fa-4a86-a614-a8a0f850c27e,7bad2ca1-357f-4564-9596-31e43be40762
4820e1d1-353f-4baa-a1b6-980eaae469e1,7b8071c5-2715-4905-8ec0-36b1e02a3e88
4a9ec86c-8209-4ac2-8322-bfd27db73edd,0a50f4da-c44a-4052-971e-12b255a0a11e
4ea0c284-f575-4e3e-b2a3-84f1b623f0e8,27d1fe10-a901-4d9f-b6cb-5c3e95bc187f
4ef39050-3af2-4a3a-8ea6-61a379d7d0e5,de7f17f2-82d1-40b6-927c-d2ffa8beadc4
4fc5c2d4-ec52-43b5-8721-58047a602802,31d07194-3c07-4e5c-bd32-89a7acc801d4
50a06a60-3366-46a9-85f1-dd879b7765ed,53c25c80-b210-42eb-b64a-89c700e773e9
51ec4ece-0d37-4d3b-8334-61b8ecd8eea6,7b0175c3-02bb-49e9-aa70-f90762c00615
51f63541-0493-4fcf-8320-2dba1ad3fd0c,bad5ad63-69cd-42f2-b578-a45321cdd69e
52a0ccb7-3ddd-4731-9c19-9074f388de8e,32394bf2-53ad-4666-aec7-c3c22884f6d3
52c3b570-ab8a-4989-8eb9-28f2dcffb65e,115c48f9-8808-4889-9391-2c5a45bd2af1
541a0131-f24b-48cf-800a-0fc9616a0622,44b150a6-a377-4efe-9456-778622cf51ba
577201d1-2df3-4425-be52-8430cd8fd6fe,bb231ff3-30ae-448d-ac9f-f5ff6b15216a
58d212a6-6925-4152-952a-380261985a88,06f2d3d1-4fe1-4306-a5b6-edc11556af65
5d2884c9-42b4-4236-b855-4b8e1c5e4671,7c748d41-b4eb-4408-80df-d3d42614247c
5d3cbee4-5cbc-4ce6-98a8-302c6d7833e5,f1a0880e-f4bf-423b-a9a7-4c454abb812f
5da0e125-c776-47b4-94e3-6d20c62763e3,9451e275-a809-4126-921f-b08acb01a998
5e7ea9c5-28be-4ccc-ac1f-eeafa8a5d61b,a654b7e9-40ab-4c5d-812d-8646736d854c
60c5bb24-c721-4dde-aa2d-ff7ea07a6884,e7308cc4-e17f-46ab-abe2-fb8ad2b85b22
634feb94-394e-4860-a41d-a4e2f489a931,09749047-2b7b-4c75-8c5a-2b57f773b5c1
638b68df-332d-4ded-9408-9602a8299e71,3b753327-0308-4dd8-990b-779f6ebba896
666f03ca-448f-446e-9228-e9efd584077a,c2736ded-e969-4c40-928a-20c2138bcf43
66bf1739-a7f9-449c-9009-481068dcb50b,089e16e0-e048-43c1-8f4a-7d4fb6d66d67
69fc88d5-620e-4d6d-981d-4d24f011f0d0,f343c6a0-3132-4d9c-b8a9-e3e030c4b1b6
69fe0017-13d5-48bf-882a-8de1db439dd4,c0ed3ed0-5305-45b3-b9d2-a7d7010f1356
6b8dac8d-bcad-4af9-b3a4-bbe4b0886d2d,27b0a343-4b2b-43ea-8015-97d0f7290da9
6f37ad8e-93a0-40d2-b43e-1f7cc9e195b6,ca4e3059-6ee7-4147-90b3-281a96f7b0b0
6fa80990-31fd-437a-9a67-aedc27489141,42b116d2-d549-4e3a-9401-8e011f378ffe
700dcd07-2ba5-4360-80a0-75339178addf,a4da9a82-3064-49b4-a2b1-0e9dc6c4f3d0
70de702f-3bad-492f-b4d2-1d22ff31a09c,6014b282-dd69-4fda-a87b-32b094da7140
73f6a5a5-53f2-4067-9c7c-5200ab8efb85,eed74325-c0cd-4e03-8ae8-697b3e26a86a
74959199-9271-4353-844f-4819ba4f3f14,91022a52-a105-498c-b579-36b063452560
749ba546-5a3a-4f31-bbbd-3a015adbd36a,e88cfaab-d12b-4030-bda3-e97b09448ae5
74e37d6f-e45b-4f88-858b-e0f8ffd1937a,35f18294-4d5e-4602-a90e-5f5207a5e157
7a1ce84e-ce37-488e-91fc-a21f24f09248,6b29b9e2-59a3-4fc3-a1b0-5f09a0402d71
7a3d4f26-0cde-4a1b-8a2c-f36070e7499d,813ead3d-2c56-4c69-8744-01eb07575b8b
7b05a65a-8b90-46a2-bc23-4fd434cfb36d,8ea7d918-8c19-494b-8112-aa1881a23485
7c2c6757-3047-494e-8b13-2acc2ae54060,5a90a606-3fb2-4bac-b826-ffb4db39b719
7da5a062-e2cb-4c8a-acd4-2e600340dc83,3e7615dd-56fa-426f-ab09-3851ca45931d
7e1467c7-83bb-41a5-8bd2-aba07d336fd4,5af4e275-12f5-43a2-ae80-0d416fed7414
81141d70-53d0-4864-ba9a-492ba667af87,38efc901-d406-4d66-b374-c49d65ae3339
819654ab-832c-4866-8f4d-450f42c7fbc9,fd9b924f-bc4a-48e7-b3e3-43cfe0d0c5d8
8c86c5d3-08d7-4b88-83fb-e74283a6fe3e,40e65eb5-54e2-47a2-a43c-d53c9498fd43
90ecceaa-a3f1-4cdd-8e61-96d76bd1b160,7fd420df-b250-4599-8b6f-3d69f66fcdac
930a9778-6a1a-4980-bed8-caa3ca055775,a7b5c614-a489-4f21-bfcd-662370a2fd3e
95cb73d5-927f-41c2-9546-9b041de95bf0,d9173cc6-4141-4a98-ab25-c3ebdcb93c3d
95ce0610-1fac-4fbf-9f51-25fb002fd035,ecf6e790-f817-4e92-ad60-6bb8f14941b2
95cf5ef7-0942-4efc-af5e-b9301d3280d0,c77c7a04-dda7-4574-bf9c-d36728f30337
97fe31f3-dcc8-40d3-9f70-508a03abd48a,a71cc6d0-565f-44e7-8018-1d1f63e89448
9925a8e6-ed73-4817-acbb-e844b70df187,40274619-663e-48ee-8a40-53fdecc7a012
9ba5fa01-639d-4f65-a8f5-6799c0132f1e,acb5e698-d710-44f7-98b9-f2b8e4146191
9da40fe2-ab05-45b2-90b1-16d80d252e0b,c1d8a98c-7b50-44c4-a3cf-590e47f524be
a082ce4b-8133-4bb8-8deb-ad8e6a2a7faa,68086553-3219-4663-bb38-94a5512adf08
a32b42cd-8d13-4301-bf16-fef767049670,20ed5af8-4a93-4ba9-b4d9-7a55ec90d8df
a3992457-b75c-4237-baf2-c9c249e81e2b,608f1e6d-0589-4a50-b622-a753f69f97aa
a437ddab-f9c3-47b5-9acc-e20802c71e41,8845eff0-98d4-429f-82bd-8dd2646ac73e
a5e2f0f4-d441-4b7e-ad45-2af468d6bf56,aa52a032-42b0-40c7-8a7d-4abf06fed16a
a7a8b4fa-c730-4b24-ac39-0ada60ce6b9e,9791a32f-91fb-4a57-84df-e11a1e2946d3
acd98131-e252-4adf-8000-84758282ea95,e6b5b3db-1979-4d29-919b-77884b9dd85d
ad4838ea-b5b7-4cdd-9bab-cf1f5d51217c,ad64c899-2feb-415a-899e-ac5c505a47d6
b09a2eac-c2b4-48fd-8d10-c2d99f0e1679,e9c86322-86ef-4437-988c-427aebe008c9
b109860f-1a89-4dda-b922-f06701f448f7,ba383742-a5ab-4e74-aa03-d88787ac446d
b1e9039f-d398-4d88-bf47-4e85591ee3ba,c410f621-1723-4698-96fc-6e0a451f2abd
b4c95cf4-9223-4c1a-9978-7428819d628d,ae9f9a80-8f56-4cf4-949d-4f5d331e64ff
b93c29a6-c7ce-494e-8737-058c20839c9f,08ddb3ff-b190-4ffb-b82b-ce1514dbadb6
